task_id,assigned_vm,confidence
unknown,0,0.8842813968658447
unknown,0,0.12981076538562775
unknown,0,1.0
unknown,0,0.1270475834608078
unknown,0,0.12634100019931793
unknown,0,0.12181337922811508
unknown,0,0.5957061052322388
unknown,0,0.12616482377052307
unknown,0,0.5762768387794495
unknown,0,0.18419165909290314
unknown,0,0.36783164739608765
unknown,0,0.12651745975017548
unknown,0,0.5215600728988647
unknown,0,0.1270475834608078
unknown,0,0.12502339482307434
unknown,0,0.17799532413482666
unknown,0,0.20491932332515717
unknown,0,0.9999974966049194
unknown,0,0.7143032550811768
unknown,0,0.4045522212982178
unknown,0,0.1884651780128479
unknown,0,0.8713136911392212
unknown,0,0.9999994039535522
unknown,0,0.15841180086135864
unknown,0,0.7600744962692261
unknown,8,0.11584392189979553
unknown,0,0.17548643052577972
unknown,0,0.1463550478219986
unknown,0,0.1270475834608078
unknown,0,0.13325265049934387
unknown,0,0.12319450825452805
unknown,0,0.9999986886978149
unknown,0,0.12146975845098495
unknown,0,0.9999722242355347
unknown,0,0.9490939974784851
unknown,0,0.13407661020755768
unknown,0,0.15395785868167877
unknown,0,0.12660570442676544
unknown,0,0.12590080499649048
unknown,0,0.12999045848846436
unknown,0,0.1297210305929184
unknown,0,0.6275617480278015
unknown,0,0.12432455271482468
unknown,0,0.2635829746723175
unknown,0,0.20326371490955353
unknown,0,0.15841180086135864
unknown,0,0.9999971389770508
unknown,0,0.11731462925672531
unknown,0,0.17267510294914246
unknown,0,0.1729980707168579
unknown,0,0.12740185856819153
unknown,0,0.4125192165374756
unknown,0,0.9854055643081665
unknown,0,0.15176069736480713
unknown,0,0.42329496145248413
unknown,0,0.17953288555145264
unknown,0,0.6355330944061279
unknown,0,0.23392143845558167
unknown,0,0.300547331571579
unknown,0,0.909917950630188
unknown,0,0.7226969599723816
unknown,0,0.36403900384902954
unknown,0,0.992745578289032
unknown,0,0.9918830394744873
unknown,0,0.2724284827709198
unknown,0,0.15195956826210022
unknown,0,0.12811245024204254
unknown,0,0.24055731296539307
unknown,0,0.9714381098747253
unknown,0,0.20801296830177307
unknown,0,0.15779975056648254
unknown,0,0.34042906761169434
unknown,0,0.8471580147743225
unknown,0,0.12598873674869537
unknown,0,0.14164450764656067
unknown,0,0.5529454946517944
unknown,0,0.5795032382011414
unknown,0,0.12415022403001785
unknown,0,0.13666176795959473
unknown,8,0.11585632711648941
unknown,0,0.1881256103515625
unknown,0,0.1220715269446373
unknown,0,0.1855349987745285
unknown,0,0.13862212002277374
unknown,0,0.16015364229679108
unknown,0,0.12695911526679993
unknown,0,0.11573032289743423
unknown,0,0.14948493242263794
unknown,0,0.1274905800819397
unknown,0,0.8102219700813293
unknown,0,0.11866045743227005
unknown,0,0.8583964705467224
unknown,0,0.8544402122497559
unknown,0,0.12484840303659439
unknown,0,0.144709512591362
unknown,0,0.11506772041320801
unknown,0,0.9700831770896912
unknown,0,1.0
unknown,0,0.3968871831893921
unknown,0,0.5768159031867981
unknown,0,0.6611968874931335
unknown,0,0.15126410126686096
unknown,0,0.15810547769069672
unknown,0,0.42181912064552307
unknown,0,0.12607677280902863
unknown,0,0.1201871857047081
unknown,0,0.11790212988853455
unknown,0,0.7823916673660278
unknown,0,0.13035021722316742
unknown,0,0.47885599732398987
unknown,0,0.48030129075050354
unknown,0,0.12293470650911331
unknown,0,0.12027238309383392
unknown,0,0.568565845489502
unknown,0,0.11866045743227005
unknown,0,0.120613694190979
unknown,0,0.11656232178211212
unknown,0,0.17975325882434845
unknown,0,0.12129823118448257
unknown,0,0.12181337922811508
unknown,0,0.12172742933034897
unknown,0,0.12345463037490845
unknown,0,0.12087005376815796
unknown,0,0.11798620969057083
unknown,0,0.12155566364526749
unknown,0,0.5532227754592896
unknown,0,0.11942211538553238
unknown,0,0.12155566364526749
unknown,0,0.4104531705379486
unknown,0,0.12293470650911331
unknown,0,0.9573976397514343
unknown,0,0.12607677280902863
unknown,0,0.12963129580020905
unknown,0,0.15597248077392578
unknown,0,0.13062050938606262
unknown,0,1.0
unknown,0,0.12598873674869537
unknown,0,0.3681237995624542
unknown,0,0.12001688778400421
unknown,8,0.11565977334976196
unknown,0,0.2807161509990692
unknown,0,0.12811245024204254
unknown,0,0.27509164810180664
unknown,0,0.12027238309383392
unknown,0,0.8936690092086792
unknown,0,0.16461239755153656
unknown,0,0.12087005376815796
unknown,0,0.20491932332515717
unknown,8,0.11585632711648941
unknown,8,0.11547572910785675
unknown,8,0.11553706973791122
unknown,8,0.11585632711648941
unknown,0,0.12319450825452805
unknown,0,0.1508674919605255
unknown,0,0.13435204327106476
unknown,0,0.14918965101242065
unknown,0,0.3052579462528229
unknown,0,0.1347198635339737
unknown,0,0.9999868869781494
unknown,0,0.15759600698947906
unknown,0,0.3051183521747589
unknown,0,0.7648434638977051
unknown,0,0.4446820318698883
unknown,0,0.3212936222553253
unknown,0,0.6283140182495117
unknown,0,0.18419165909290314
unknown,0,0.18419165909290314
unknown,0,0.8526065945625305
unknown,0,0.13749967515468597
unknown,0,0.13806015253067017
unknown,0,0.2885535657405853
unknown,0,0.19787512719631195
unknown,0,0.14126434922218323
unknown,0,0.6443769931793213
unknown,0,0.8778824806213379
unknown,0,0.9675288796424866
unknown,0,0.21502900123596191
unknown,0,0.8173332810401917
unknown,0,1.0
unknown,0,0.6426644921302795
unknown,0,0.13017025589942932
unknown,0,0.17418546974658966
unknown,0,0.12846876680850983
unknown,0,0.1287364363670349
unknown,0,0.7176419496536255
unknown,0,0.18419165909290314
unknown,0,0.313385933637619
unknown,0,0.23379701375961304
unknown,0,0.2787032723426819
unknown,0,0.12362828105688095
unknown,0,0.9989798665046692
unknown,0,0.12146975845098495
unknown,0,0.12731324136257172
unknown,0,0.1282014548778534
unknown,0,0.11622902750968933
unknown,0,0.11515042185783386
unknown,0,0.11622902750968933
unknown,0,0.11681272834539413
unknown,0,0.1371268332004547
unknown,0,0.21395651996135712
unknown,0,0.17106550931930542
unknown,0,0.6835010647773743
unknown,0,0.12044297903776169
unknown,0,0.2263932079076767
unknown,0,0.1291833370923996
unknown,0,0.18475066125392914
unknown,0,0.18341025710105896
unknown,0,0.8550297617912292
unknown,0,0.8001643419265747
unknown,0,0.13116221129894257
unknown,0,0.12345463037490845
unknown,0,0.14374709129333496
unknown,0,0.14606371521949768
unknown,0,0.907595157623291
unknown,0,0.995849609375
unknown,8,0.11541443318128586
unknown,0,0.1611839085817337
unknown,0,0.12467364221811295
unknown,0,0.12172742933034897
unknown,0,0.14012795686721802
unknown,0,0.12687070667743683
unknown,0,0.9546741247177124
unknown,0,0.2948174476623535
unknown,0,0.37690091133117676
unknown,0,0.9977535605430603
unknown,0,0.11756614595651627
unknown,0,0.23045097291469574
unknown,0,0.41104382276535034
unknown,0,0.12572500109672546
unknown,0,0.13956202566623688
unknown,0,0.8845654129981995
unknown,0,0.412224143743515
unknown,0,0.8419075608253479
unknown,0,0.12198545783758163
unknown,0,0.11984674632549286
unknown,0,0.9998770952224731
unknown,0,0.1278456598520279
unknown,0,0.11498509347438812
unknown,0,0.1262529045343399
unknown,0,0.11523313075304031
unknown,0,0.12181337922811508
unknown,0,0.12224382907152176
unknown,0,0.13426020741462708
unknown,0,0.24219805002212524
unknown,0,0.26924657821655273
unknown,0,0.12284820526838303
unknown,0,0.13371001183986664
unknown,0,0.12458628416061401
unknown,0,0.12651745975017548
unknown,0,0.7179527282714844
unknown,0,0.734573245048523
unknown,0,0.1324320286512375
unknown,0,0.12927287817001343
unknown,0,0.7277852892875671
unknown,8,0.11585632711648941
unknown,0,0.12855789065361023
unknown,0,0.20574989914894104
unknown,0,0.12449897080659866
unknown,0,0.2046823650598526
unknown,0,0.3425884544849396
unknown,0,0.12598873674869537
unknown,0,0.12198545783758163
unknown,0,0.7766374349594116
unknown,0,0.21193821728229523
unknown,0,0.3104357421398163
unknown,0,0.12484840303659439
unknown,0,0.9988352656364441
unknown,8,0.11585632711648941
unknown,0,0.19857348501682281
unknown,0,0.6593021154403687
unknown,0,0.16861478984355927
unknown,0,0.12493591010570526
unknown,0,0.15315653383731842
unknown,0,0.47248929738998413
unknown,0,0.47480690479278564
unknown,0,0.20102845132350922
unknown,0,0.16608013212680817
unknown,0,0.49779221415519714
unknown,0,0.5875128507614136
unknown,0,0.1907367706298828
unknown,0,0.12284820526838303
unknown,0,0.44423991441726685
unknown,0,1.0
unknown,0,0.15964007377624512
unknown,0,0.12546157836914062
unknown,0,0.2805820405483246
unknown,0,0.1866588294506073
unknown,0,0.12215769290924072
unknown,0,0.13044029474258423
unknown,0,0.713358461856842
unknown,0,0.7132546901702881
unknown,0,0.1949792504310608
unknown,0,0.17953288555145264
unknown,0,0.29604238271713257
unknown,0,0.17042411863803864
unknown,0,0.15355683863162994
unknown,0,0.12713611125946045
unknown,0,0.1255493313074112
unknown,0,1.0
unknown,0,1.0
unknown,0,0.18141008913516998
unknown,0,1.0
unknown,0,0.11916786432266235
unknown,0,1.0
unknown,0,0.12044297903776169
unknown,0,0.8450517058372498
unknown,0,1.0
unknown,0,0.6294403672218323
unknown,0,0.12651745975017548
unknown,0,0.2096889317035675
unknown,0,0.15851376950740814
unknown,8,0.11585632711648941
unknown,0,0.6377561688423157
unknown,0,0.5324438810348511
unknown,0,0.1188294067978859
unknown,0,0.12687070667743683
unknown,0,0.17581233382225037
unknown,0,0.11866045743227005
unknown,0,0.34749290347099304
unknown,0,0.1262529045343399
unknown,0,0.19729384779930115
unknown,0,0.12598873674869537
unknown,0,0.1324320286512375
unknown,0,0.18744805455207825
unknown,0,0.1264292150735855
unknown,0,0.16555500030517578
unknown,0,0.1272246539592743
unknown,0,0.12233002483844757
unknown,0,0.20980854332447052
unknown,0,0.9496974349021912
unknown,0,0.6253006458282471
unknown,0,0.1582074910402298
unknown,8,0.11578251421451569
unknown,0,0.5805764198303223
unknown,0,0.20326371490955353
unknown,0,0.11656232178211212
unknown,0,0.29441019892692566
unknown,0,0.12189940363168716
unknown,0,0.3321123421192169
unknown,0,0.12607677280902863
unknown,0,0.1195918396115303
unknown,0,0.12224382907152176
unknown,0,0.170210599899292
unknown,0,0.15496313571929932
unknown,0,0.12598873674869537
unknown,0,0.12607677280902863
unknown,0,0.12607677280902863
unknown,0,0.12837962806224823
unknown,0,0.9999997615814209
unknown,0,0.2748255729675293
unknown,0,0.12052830308675766
unknown,0,0.32726073265075684
unknown,0,0.279910147190094
unknown,0,0.2381683886051178
unknown,0,0.11967678368091583
unknown,0,0.9995723366737366
unknown,0,0.1410745233297348
unknown,0,0.12634100019931793
unknown,0,0.12775684893131256
unknown,0,0.12829048931598663
unknown,0,0.12793457508087158
unknown,0,0.5145872831344604
unknown,0,0.12598873674869537
unknown,0,1.0
unknown,0,0.9998931884765625
unknown,0,0.5815123915672302
unknown,0,0.4167998433113098
unknown,0,0.7750935554504395
unknown,0,0.9866933226585388
unknown,0,0.1347198635339737
unknown,0,0.17701107263565063
unknown,0,0.27335959672927856
unknown,0,0.543927788734436
unknown,0,0.23980173468589783
unknown,0,0.9579230546951294
unknown,0,0.22103729844093323
unknown,0,0.1382472813129425
unknown,0,0.13490399718284607
unknown,0,0.13508829474449158
unknown,0,0.13721998035907745
unknown,0,0.9908009171485901
unknown,0,0.13890361785888672
unknown,0,0.9492014050483704
unknown,0,0.16149373352527618
unknown,0,0.12572500109672546
unknown,0,0.255115807056427
unknown,0,0.21802294254302979
unknown,0,0.12146975845098495
unknown,0,0.32143548130989075
unknown,0,0.1324320286512375
unknown,0,0.12537381052970886
unknown,0,0.38923367857933044
unknown,0,0.6159204840660095
unknown,0,0.6815780997276306
unknown,0,0.12537381052970886
unknown,0,0.29413798451423645
unknown,0,0.6824837327003479
unknown,0,0.23404596745967865
unknown,0,0.14742617309093475
unknown,0,0.1227617934346199
unknown,0,0.12467364221811295
unknown,0,0.43406787514686584
unknown,0,0.5676142573356628
unknown,0,0.2866542935371399
unknown,0,0.12757925689220428
unknown,0,0.3558928966522217
unknown,0,0.12546157836914062
unknown,0,0.1258128136396408
unknown,0,0.6977153420448303
unknown,0,0.6388645768165588
unknown,0,0.16671164333820343
unknown,0,0.2805820405483246
unknown,0,0.683726966381073
unknown,0,0.1425023376941681
unknown,0,0.13918551802635193
unknown,0,0.3135267496109009
unknown,0,0.1892584264278412
unknown,8,0.11585632711648941
unknown,8,0.11585632711648941
unknown,0,0.468719482421875
unknown,0,0.8399957418441772
unknown,0,0.12258893996477127
unknown,0,0.23069819808006287
unknown,0,0.5666607022285461
unknown,0,0.12310787290334702
unknown,0,0.12936237454414368
unknown,0,0.34705960750579834
unknown,0,0.15851376950740814
unknown,0,0.1201871857047081
unknown,0,0.1210412085056305
unknown,0,0.12172742933034897
unknown,0,0.1274905800819397
unknown,8,0.11553706973791122
unknown,0,0.12616482377052307
unknown,0,0.24435143172740936
unknown,8,0.11585632711648941
unknown,8,0.11578251421451569
unknown,0,0.12155566364526749
unknown,0,0.5021162629127502
unknown,0,0.5228371024131775
unknown,0,0.12302127480506897
unknown,0,0.1264292150735855
unknown,0,0.3571993112564087
unknown,0,0.1282014548778534
unknown,0,1.0
unknown,0,0.6065334677696228
unknown,0,0.2326790690422058
unknown,0,0.9962058067321777
unknown,0,0.1266939491033554
unknown,0,0.12598873674869537
unknown,0,0.1258128136396408
unknown,0,0.35647398233413696
unknown,0,0.6498395204544067
unknown,0,0.12731324136257172
unknown,0,0.46886441111564636
unknown,0,0.9577063322067261
unknown,0,0.20586852729320526
unknown,0,0.1258128136396408
unknown,0,0.4765431880950928
unknown,0,0.12634100019931793
unknown,0,0.12572500109672546
unknown,0,0.12224382907152176
unknown,0,1.0
unknown,0,0.32242801785469055
unknown,0,0.17117241024971008
unknown,0,0.13044029474258423
unknown,0,0.14022240042686462
unknown,0,0.14820829033851624
unknown,8,0.11585632711648941
unknown,0,0.12493591010570526
unknown,0,0.5805764198303223
unknown,0,0.23354826867580414
unknown,8,0.11585632711648941
unknown,8,0.11585632711648941
unknown,0,0.6392332911491394
unknown,0,0.12634100019931793
unknown,0,0.12687070667743683
unknown,0,0.22297751903533936
unknown,0,0.14413155615329742
unknown,0,0.30247095227241516
unknown,0,0.11899854242801666
unknown,0,0.12215769290924072
unknown,0,0.1511649191379547
unknown,0,0.11899854242801666
unknown,0,0.3308260142803192
unknown,0,0.29986339807510376
unknown,0,0.9982348680496216
unknown,0,0.12660570442676544
unknown,0,0.25576305389404297
unknown,0,0.12909382581710815
unknown,0,0.596494734287262
unknown,0,0.9856911301612854
unknown,0,0.985524594783783
unknown,0,0.5747941732406616
unknown,0,0.12044297903776169
unknown,0,0.12319450825452805
unknown,0,1.0
unknown,0,0.2295873910188675
unknown,0,0.2295873910188675
unknown,0,0.2730933725833893
unknown,0,0.273759663105011
unknown,8,0.11584392189979553
unknown,0,0.12572500109672546
unknown,0,0.9844008088111877
unknown,0,0.22946412861347198
unknown,0,0.12572500109672546
unknown,8,0.11547572910785675
unknown,0,0.1201871857047081
unknown,0,0.11515042185783386
unknown,8,0.11585632711648941
unknown,0,0.15841180086135864
unknown,8,0.11585632711648941
unknown,0,0.5963637828826904
unknown,8,0.11516930907964706
unknown,0,0.12138399481773376
unknown,8,0.1149856373667717
unknown,8,0.11585632711648941
unknown,0,0.11933733522891998
unknown,0,0.9610427618026733
unknown,8,0.11585632711648941
unknown,8,0.11585632711648941
unknown,0,0.2754926383495331
unknown,0,0.9266718626022339
unknown,0,0.9995602965354919
unknown,0,0.2787032723426819
unknown,0,0.12687070667743683
unknown,0,0.12198545783758163
unknown,0,0.12172742933034897
unknown,0,0.9999994039535522
unknown,0,0.12572500109672546
unknown,0,0.8247671723365784
unknown,0,0.1278456598520279
unknown,0,0.12713611125946045
unknown,0,0.12616482377052307
unknown,0,0.164716899394989
unknown,8,0.11585632711648941
unknown,0,0.12590080499649048
unknown,0,0.1255493313074112
unknown,0,0.13026024401187897
unknown,0,0.6021173000335693
unknown,0,0.13416840136051178
unknown,0,0.13206836581230164
unknown,0,0.11681272834539413
unknown,0,0.9566449522972107
unknown,0,0.593073308467865
unknown,0,0.470894992351532
unknown,0,0.20693939924240112
unknown,0,0.20682021975517273
unknown,0,0.12740185856819153
unknown,0,0.1270475834608078
unknown,0,0.9966205358505249
unknown,8,0.11565977334976196
unknown,0,0.13582727313041687
unknown,0,0.13675473630428314
unknown,0,0.8897304534912109
unknown,0,0.5503175258636475
unknown,0,0.3091736435890198
unknown,0,0.11832299083471298
unknown,0,0.13407661020755768
unknown,0,0.3411486744880676
unknown,0,0.35661906003952026
unknown,0,0.29876983165740967
unknown,0,0.1258128136396408
unknown,0,0.6306891441345215
unknown,0,0.821258008480072
unknown,0,0.12572500109672546
unknown,0,0.16450782120227814
unknown,0,0.38144680857658386
unknown,0,0.21217525005340576
unknown,0,0.1274905800819397
unknown,0,0.16201096773147583
unknown,0,0.8274598121643066
unknown,0,0.1270475834608078
unknown,0,0.6169412136077881
unknown,8,0.11585632711648941
unknown,0,0.12345463037490845
unknown,0,0.12302127480506897
unknown,8,0.11578251421451569
unknown,0,0.6585888862609863
unknown,0,0.12572500109672546
unknown,8,0.11585632711648941
unknown,0,0.12713611125946045
unknown,0,0.12537381052970886
unknown,0,0.12607677280902863
unknown,0,0.2425774335861206
unknown,8,0.11585632711648941
unknown,0,0.4763985276222229
unknown,8,0.11584392189979553
unknown,0,0.12129823118448257
unknown,0,0.15195956826210022
unknown,0,0.13796661794185638
unknown,0,0.1201871857047081
unknown,0,1.0
unknown,0,0.12146975845098495
unknown,0,0.1418347805738449
unknown,0,0.12546157836914062
unknown,0,0.2679249048233032
unknown,0,0.27509164810180664
unknown,0,0.28085100650787354
unknown,0,0.594390332698822
unknown,0,0.5971500873565674
unknown,0,0.13017025589942932
unknown,0,0.2667379677295685
unknown,0,0.11790212988853455
unknown,0,0.22346371412277222
unknown,0,0.23779234290122986
unknown,0,0.21122831106185913
unknown,0,0.12502339482307434
unknown,0,0.8542069792747498
unknown,0,0.4058796167373657
unknown,0,0.13206836581230164
unknown,0,0.11798620969057083
unknown,0,0.98777836561203
unknown,0,0.12112683802843094
unknown,8,0.1149856373667717
unknown,0,0.3227115571498871
unknown,0,0.8071456551551819
unknown,0,0.7939290404319763
unknown,0,0.988246738910675
unknown,0,0.1188294067978859
unknown,8,0.11585632711648941
unknown,0,0.12215769290924072
unknown,0,0.12172742933034897
unknown,0,0.11490251868963242
unknown,0,0.1272246539592743
unknown,0,0.12388905137777328
unknown,0,0.5975444316864014
unknown,8,0.11585632711648941
unknown,0,0.1227617934346199
unknown,0,0.41960471868515015
unknown,0,0.23280330002307892
unknown,0,0.1270475834608078
unknown,8,0.11585632711648941
unknown,0,0.22983390092849731
unknown,0,0.19233594834804535
unknown,0,0.22983390092849731
unknown,0,0.313385933637619
unknown,0,0.9141069054603577
unknown,0,0.408682644367218
