name,cpu_milli,memory_mib,num_gpu,gpu_milli,gpu_spec,qos,pod_phase,creation_time,deletion_time,scheduled_time,source_file
openb-pod-2226,12500,57344,0,0,,LS,Running,10804255,10804803,10804257.0,openb_pod_list_default.csv
openb-pod-2227,12500,57344,0,0,,LS,Running,10804257,10804951,10804259.0,openb_pod_list_default.csv
openb-pod-2228,32000,32768,0,0,,LS,Failed,10804259,10807880,10804261.0,openb_pod_list_default.csv
openb-pod-2229,3152,5600,1,1000,,BE,Failed,10804263,10804471,10804263.0,openb_pod_list_default.csv
openb-pod-2230,12500,57344,0,0,,LS,Running,10804591,10804968,10804594.0,openb_pod_list_default.csv
openb-pod-2231,3152,5600,1,1000,,BE,Failed,10805049,10805235,10805049.0,openb_pod_list_default.csv
openb-pod-2232,4152,10600,1,550,,BE,Failed,10805052,10805797,10805052.0,openb_pod_list_default.csv
openb-pod-2233,8000,32768,1,1000,,LS,Running,10805077,10806401,10805079.0,openb_pod_list_default.csv
openb-pod-2234,18708,64512,1,1000,,LS,Running,10805309,10805663,10805343.0,openb_pod_list_default.csv
openb-pod-2235,12500,57344,0,0,,LS,Running,10805350,10806960,10805354.0,openb_pod_list_default.csv
openb-pod-2236,12500,57344,0,0,,LS,Running,10805404,10807249,10805406.0,openb_pod_list_default.csv
openb-pod-2237,4152,10600,1,550,,BE,Failed,10806552,10806624,10806553.0,openb_pod_list_default.csv
openb-pod-2238,15400,51200,0,0,,LS,Running,10806834,10806967,10806870.0,openb_pod_list_default.csv
openb-pod-2239,15400,51200,0,0,,LS,Running,10806836,10806962,10806873.0,openb_pod_list_default.csv
openb-pod-2240,15400,51200,0,0,,LS,Running,10806836,10806961,10806873.0,openb_pod_list_default.csv
openb-pod-2241,4152,10600,1,270,,BE,Running,10806856,10806918,10806856.0,openb_pod_list_default.csv
openb-pod-2242,3152,5600,1,1000,,BE,Failed,10807151,10807507,10807152.0,openb_pod_list_default.csv
openb-pod-2243,12000,16384,1,1000,,LS,Running,10807233,10807953,10807235.0,openb_pod_list_default.csv
openb-pod-2244,12500,57344,0,0,,LS,Running,10807358,10809556,10807360.0,openb_pod_list_default.csv
openb-pod-2245,12500,57344,0,0,,LS,Running,10807359,10815199,10807363.0,openb_pod_list_default.csv
openb-pod-2246,15400,51200,0,0,,LS,Running,10807447,10810169,10807484.0,openb_pod_list_default.csv
openb-pod-2247,15400,51200,0,0,,LS,Running,10807496,10809602,10807499.0,openb_pod_list_default.csv
openb-pod-2248,15400,51200,0,0,,LS,Running,10807499,10809556,10807503.0,openb_pod_list_default.csv
openb-pod-2249,3152,5600,1,1000,,BE,Failed,10807524,10807721,10807524.0,openb_pod_list_default.csv
openb-pod-2250,64200,263168,8,1000,,LS,Failed,10807808,10808333,10807808.0,openb_pod_list_default.csv
openb-pod-2251,3152,5600,1,1000,,BE,Failed,10808475,10808614,10808475.0,openb_pod_list_default.csv
openb-pod-2252,12500,57344,0,0,,LS,Running,10809040,10809428,10809042.0,openb_pod_list_default.csv
openb-pod-2253,12500,57344,0,0,,LS,Running,10809050,10809379,10809053.0,openb_pod_list_default.csv
openb-pod-2254,12500,57344,0,0,,LS,Running,10809054,10809333,10809058.0,openb_pod_list_default.csv
openb-pod-2255,15700,58368,1,1000,,LS,Pending,10810705,10810785,,openb_pod_list_default.csv
openb-pod-2256,4000,30517,1,230,,BE,Running,10810861,10812774,10812633.0,openb_pod_list_default.csv
openb-pod-2257,8000,30517,1,470,,BE,Running,10811262,10811577,10811367.0,openb_pod_list_default.csv
openb-pod-2258,4000,30517,1,230,,BE,Running,10812574,10812704,10812608.0,openb_pod_list_default.csv
openb-pod-2259,4000,15258,1,220,,BE,Running,10812635,10812938,10812635.0,openb_pod_list_default.csv
openb-pod-2260,15700,58368,1,1000,,LS,Running,10812956,10814854,10812992.0,openb_pod_list_default.csv
openb-pod-2261,12000,15360,1,1000,,LS,Running,10813535,10814105,10813539.0,openb_pod_list_default.csv
openb-pod-2262,11908,47104,1,470,,LS,Running,10813787,10815200,10813789.0,openb_pod_list_default.csv
openb-pod-2263,32200,132096,4,1000,,LS,Failed,10814729,10815277,10814729.0,openb_pod_list_default.csv
openb-pod-2264,8200,33792,1,1000,,LS,Failed,10816788,10817909,10816789.0,openb_pod_list_default.csv
openb-pod-2265,64200,263168,8,1000,,LS,Failed,10816842,10817285,10816842.0,openb_pod_list_default.csv
openb-pod-2266,4152,10600,1,370,,BE,Failed,10817016,10817899,10817017.0,openb_pod_list_default.csv
openb-pod-2267,11400,48128,1,1000,,LS,Running,10817078,10880775,10817115.0,openb_pod_list_default.csv
openb-pod-2268,4000,24576,1,1000,,LS,Succeeded,10817103,10821044,10817103.0,openb_pod_list_default.csv
openb-pod-2269,4000,30517,1,230,,BE,Pending,10817123,10817445,,openb_pod_list_default.csv
openb-pod-2270,4152,10600,1,550,,BE,Failed,10817361,10817388,10817362.0,openb_pod_list_default.csv
openb-pod-2271,11908,47104,1,470,,LS,Running,10817365,10817534,10817368.0,openb_pod_list_default.csv
openb-pod-2272,4000,30517,1,230,,BE,Pending,10817371,10817880,,openb_pod_list_default.csv
openb-pod-2273,8000,30517,1,470,,BE,Running,10817877,10819494,10818225.0,openb_pod_list_default.csv
openb-pod-2274,11908,47104,1,470,,LS,Running,10818091,10818680,10818124.0,openb_pod_list_default.csv
openb-pod-2275,4152,10600,1,550,,BE,Failed,10819538,10819590,10819538.0,openb_pod_list_default.csv
openb-pod-2276,3152,5600,1,1000,,BE,Failed,10820259,10820484,10820259.0,openb_pod_list_default.csv
openb-pod-2277,3152,5600,1,1000,,BE,Failed,10820437,10820568,10820437.0,openb_pod_list_default.csv
openb-pod-2278,11400,48128,1,1000,,LS,Running,10821001,10836185,10821035.0,openb_pod_list_default.csv
openb-pod-2279,11400,48128,1,1000,,LS,Running,10821001,10845850,10821004.0,openb_pod_list_default.csv
openb-pod-2280,32000,49152,0,0,,BE,Running,10821883,10822031,10821886.0,openb_pod_list_default.csv
openb-pod-2281,32000,49152,0,0,,BE,Running,10821883,10822032,10821886.0,openb_pod_list_default.csv
openb-pod-2282,3152,5600,1,1000,,BE,Failed,10822221,10822421,10822221.0,openb_pod_list_default.csv
openb-pod-2283,3152,5600,1,1000,,BE,Failed,10822334,10822502,10822334.0,openb_pod_list_default.csv
openb-pod-2284,32000,49152,0,0,,BE,Running,10823176,10823326,10823179.0,openb_pod_list_default.csv
openb-pod-2285,32000,49152,0,0,,BE,Running,10823176,10823355,10823184.0,openb_pod_list_default.csv
openb-pod-2286,3152,5600,1,1000,,BE,Failed,10825077,10825240,10825077.0,openb_pod_list_default.csv
openb-pod-2287,4152,10600,1,370,,BE,Failed,10826296,10827086,10826296.0,openb_pod_list_default.csv
openb-pod-2288,64200,263168,8,1000,,LS,Failed,10827109,10827662,10827109.0,openb_pod_list_default.csv
openb-pod-2289,8000,30517,1,470,,BE,Pending,10827349,10827524,,openb_pod_list_default.csv
openb-pod-2290,18708,64512,1,1000,,LS,Running,10829494,10830028,10829498.0,openb_pod_list_default.csv
openb-pod-2291,18708,64512,1,1000,,LS,Running,10829496,10829984,10829499.0,openb_pod_list_default.csv
openb-pod-2292,3152,5600,1,1000,,BE,Failed,10831405,10831615,10831405.0,openb_pod_list_default.csv
openb-pod-2293,3152,5600,1,1000,,BE,Failed,10833550,10833776,10833550.0,openb_pod_list_default.csv
openb-pod-2294,11400,48128,1,1000,,LS,Running,10836082,10844187,10836085.0,openb_pod_list_default.csv
openb-pod-2295,3152,5600,1,1000,,BE,Failed,10836319,10836562,10836319.0,openb_pod_list_default.csv
openb-pod-2296,4000,15258,1,50,,BE,Running,10838210,10842274,10838210.0,openb_pod_list_default.csv
openb-pod-2297,4000,15258,1,110,,BE,Running,10838504,10842274,10838504.0,openb_pod_list_default.csv
openb-pod-2298,3152,5600,1,1000,,BE,Failed,10838907,10839158,10838907.0,openb_pod_list_default.csv
openb-pod-2299,6000,8192,1,460,,LS,Running,10839460,10841259,10839463.0,openb_pod_list_default.csv
openb-pod-2300,12000,24576,1,1000,,LS,Running,10840179,10845461,10840180.0,openb_pod_list_default.csv
openb-pod-2301,3152,5600,1,1000,,BE,Failed,10840512,10840792,10840512.0,openb_pod_list_default.csv
openb-pod-2302,4000,30517,1,220,,BE,Running,10840723,10849263,10840726.0,openb_pod_list_default.csv
openb-pod-2303,4000,15258,1,470,,BE,Running,10841132,10842093,10841132.0,openb_pod_list_default.csv
openb-pod-2304,4000,24576,1,1000,,LS,Succeeded,10841196,10845474,10841196.0,openb_pod_list_default.csv
openb-pod-2305,12000,24576,1,1000,,LS,Failed,10842049,10842094,10842081.0,openb_pod_list_default.csv
openb-pod-2306,12000,18432,1,460,,LS,Running,10844679,10856619,10844680.0,openb_pod_list_default.csv
openb-pod-2307,3152,5600,1,1000,,BE,Failed,10845134,10845392,10845134.0,openb_pod_list_default.csv
openb-pod-2308,11400,48128,1,1000,,LS,Running,10845326,10857450,10845361.0,openb_pod_list_default.csv
openb-pod-2309,32000,49152,0,0,,BE,Running,10845353,10845504,10845358.0,openb_pod_list_default.csv
openb-pod-2310,3152,5600,1,1000,,BE,Failed,10845899,10846146,10845899.0,openb_pod_list_default.csv
openb-pod-2311,3152,5600,1,1000,,BE,Failed,10845973,10846240,10845973.0,openb_pod_list_default.csv
openb-pod-2312,32000,49152,0,0,,BE,Running,10846033,10846183,10846037.0,openb_pod_list_default.csv
openb-pod-2313,12000,16384,1,1000,,LS,Running,10846473,10848213,10846474.0,openb_pod_list_default.csv
openb-pod-2314,32000,49152,0,0,,BE,Running,10846607,10846756,10846612.0,openb_pod_list_default.csv
openb-pod-2315,3152,5600,1,1000,,BE,Failed,10847060,10847263,10847060.0,openb_pod_list_default.csv
openb-pod-2316,64200,263168,8,1000,,LS,Failed,10851558,10852057,10851558.0,openb_pod_list_default.csv
openb-pod-2317,64200,263168,8,1000,,LS,Failed,10852028,10852550,10852029.0,openb_pod_list_default.csv
openb-pod-2318,3152,5600,1,1000,,BE,Failed,10852100,10852341,10852101.0,openb_pod_list_default.csv
openb-pod-2319,3152,5600,1,1000,,BE,Failed,10854558,10854764,10854559.0,openb_pod_list_default.csv
openb-pod-2320,6000,22888,1,50,,BE,Running,10855702,10856649,10855706.0,openb_pod_list_default.csv
openb-pod-2321,16200,66560,2,1000,,LS,Pending,10855765,10855820,,openb_pod_list_default.csv
openb-pod-2322,16200,66560,2,1000,,LS,Failed,10855802,10868856,10855802.0,openb_pod_list_default.csv
openb-pod-2323,8000,30517,0,0,,BE,Running,10856034,10884557,10856034.0,openb_pod_list_default.csv
openb-pod-2324,11400,48128,1,1000,,LS,Running,10856436,10859096,10856469.0,openb_pod_list_default.csv
openb-pod-2325,8000,30517,1,220,,BE,Running,10856564,10857347,10856564.0,openb_pod_list_default.csv
openb-pod-2326,4000,15258,1,320,,BE,Running,10857547,10862107,10857548.0,openb_pod_list_default.csv
openb-pod-2327,3152,5600,1,1000,,BE,Failed,10859037,10859213,10859037.0,openb_pod_list_default.csv
openb-pod-2328,4000,24576,1,1000,,LS,Succeeded,10859127,10863122,10859127.0,openb_pod_list_default.csv
openb-pod-2329,3152,5600,1,1000,,BE,Failed,10859959,10860152,10859959.0,openb_pod_list_default.csv
openb-pod-2330,12000,16384,1,1000,,LS,Running,10861473,10862193,10861474.0,openb_pod_list_default.csv
openb-pod-2331,11400,48128,1,1000,,LS,Running,10861572,10861657,10861607.0,openb_pod_list_default.csv
openb-pod-2332,11400,48128,1,1000,,LS,Pending,10861802,10861853,,openb_pod_list_default.csv
openb-pod-2333,11400,48128,1,1000,,LS,Running,10862700,10862797,10862704.0,openb_pod_list_default.csv
openb-pod-2334,12000,24576,1,1000,,LS,Running,10863158,12902960,10863158.0,openb_pod_list_default.csv
openb-pod-2335,3152,5600,1,1000,,BE,Failed,10863334,10863613,10863334.0,openb_pod_list_default.csv
openb-pod-2336,8000,30517,1,320,,BE,Running,10863407,10865382,10863408.0,openb_pod_list_default.csv
openb-pod-2337,3152,5600,1,1000,,BE,Failed,10863601,10863809,10863601.0,openb_pod_list_default.csv
openb-pod-2338,64200,263168,8,1000,,LS,Failed,10863665,10864271,10863698.0,openb_pod_list_default.csv
openb-pod-2339,11400,48128,1,1000,,LS,Running,10864155,10864894,10864157.0,openb_pod_list_default.csv
openb-pod-2340,3152,5600,1,1000,,BE,Failed,10865100,10865292,10865101.0,openb_pod_list_default.csv
openb-pod-2341,12000,24576,0,0,,LS,Succeeded,10865134,10865736,10865134.0,openb_pod_list_default.csv
openb-pod-2342,11400,48128,1,1000,,LS,Running,10865488,10869820,10865490.0,openb_pod_list_default.csv
openb-pod-2343,11400,48128,1,1000,,LS,Running,10865602,10872410,10865607.0,openb_pod_list_default.csv
openb-pod-2344,4000,15258,1,320,,BE,Running,10865701,10865890,10865769.0,openb_pod_list_default.csv
openb-pod-2345,11400,48128,1,1000,,LS,Pending,10866035,10866074,,openb_pod_list_default.csv
openb-pod-2346,8000,30517,1,470,,BE,Running,10866234,10867871,10866235.0,openb_pod_list_default.csv
openb-pod-2347,4000,31250,1,1000,,LS,Running,10866848,10871944,10866848.0,openb_pod_list_default.csv
openb-pod-2348,11400,48128,1,1000,,LS,Running,10866881,10870154,10866884.0,openb_pod_list_default.csv
openb-pod-2349,11400,48128,1,1000,,LS,Running,10866939,10883603,10866941.0,openb_pod_list_default.csv
openb-pod-2350,11400,48128,1,1000,,LS,Running,10867195,10869574,10867197.0,openb_pod_list_default.csv
openb-pod-2351,11400,48128,1,1000,,LS,Running,10867336,10869646,10867339.0,openb_pod_list_default.csv
openb-pod-2352,3152,5600,1,1000,,BE,Failed,10867709,10867910,10867709.0,openb_pod_list_default.csv
openb-pod-2353,11908,47104,1,470,,LS,Running,10867736,10867889,10867841.0,openb_pod_list_default.csv
openb-pod-2354,11908,47104,1,470,,LS,Running,10868104,10869702,10868141.0,openb_pod_list_default.csv
openb-pod-2355,8000,30517,1,470,,BE,Running,10868106,10868587,10868489.0,openb_pod_list_default.csv
openb-pod-2356,12000,23552,1,1000,,LS,Running,10868260,10869400,10868260.0,openb_pod_list_default.csv
openb-pod-2357,11908,47104,1,470,,LS,Running,10868293,10869611,10868366.0,openb_pod_list_default.csv
openb-pod-2358,11400,48128,1,1000,,LS,Running,10868882,10869051,10868916.0,openb_pod_list_default.csv
openb-pod-2359,32000,49152,0,0,,BE,Running,10869074,10869229,10869076.0,openb_pod_list_default.csv
openb-pod-2360,12000,24576,1,1000,,Burstable,Failed,10869398,10875966,10869398.0,openb_pod_list_default.csv
openb-pod-2361,11400,48128,1,1000,,LS,Running,10869509,10883603,10869512.0,openb_pod_list_default.csv
openb-pod-2362,32000,49152,0,0,,BE,Running,10869964,10870116,10869967.0,openb_pod_list_default.csv
openb-pod-2363,11400,48128,1,1000,,LS,Running,10870018,10870077,10870021.0,openb_pod_list_default.csv
openb-pod-2364,11400,48128,1,1000,,LS,Running,10870103,10877367,10870207.0,openb_pod_list_default.csv
openb-pod-2365,12000,24576,1,1000,,LS,Running,10870472,10871042,10870505.0,openb_pod_list_default.csv
openb-pod-2366,11908,47104,1,470,,LS,Running,10870567,10871933,10870570.0,openb_pod_list_default.csv
openb-pod-2367,32000,49152,0,0,,BE,Running,10870575,10870754,10870580.0,openb_pod_list_default.csv
openb-pod-2368,11908,47104,1,470,,LS,Pending,10871875,10871931,,openb_pod_list_default.csv
openb-pod-2369,3152,5600,1,1000,,BE,Failed,10872069,10872119,10872069.0,openb_pod_list_default.csv
openb-pod-2370,3152,5600,1,1000,,BE,Failed,10873060,10873190,10873060.0,openb_pod_list_default.csv
openb-pod-2371,4000,15258,1,220,,BE,Running,10874255,10883087,10874256.0,openb_pod_list_default.csv
openb-pod-2372,4152,10600,1,550,,BE,Failed,10876404,10876432,10876404.0,openb_pod_list_default.csv
openb-pod-2373,11400,48128,1,1000,,LS,Running,10876605,10877215,10876607.0,openb_pod_list_default.csv
openb-pod-2374,18708,64512,1,1000,,LS,Running,10876727,10878422,10876729.0,openb_pod_list_default.csv
openb-pod-2375,18708,64512,1,1000,,LS,Running,10876727,10878318,10876799.0,openb_pod_list_default.csv
openb-pod-2376,64200,263168,8,1000,,LS,Failed,10877065,10877215,10877065.0,openb_pod_list_default.csv
openb-pod-2377,11400,48128,1,1000,,LS,Running,10877867,10878652,10877869.0,openb_pod_list_default.csv
openb-pod-2378,16000,65536,1,1000,,LS,Running,10878218,10879957,10878221.0,openb_pod_list_default.csv
openb-pod-2379,4152,10600,1,370,,BE,Failed,10878281,10879074,10878281.0,openb_pod_list_default.csv
openb-pod-2380,16000,32768,1,1000,,LS,Running,10878398,10879992,10878404.0,openb_pod_list_default.csv
openb-pod-2381,11908,47104,1,470,,LS,Running,10878412,10878897,10878414.0,openb_pod_list_default.csv
openb-pod-2382,6000,12288,1,460,,LS,Running,10878513,10879053,10878513.0,openb_pod_list_default.csv
openb-pod-2383,8000,30517,1,470,,BE,Pending,10878586,10879817,,openb_pod_list_default.csv
openb-pod-2384,64200,263168,8,1000,,LS,Failed,10879607,10879762,10879607.0,openb_pod_list_default.csv
openb-pod-2385,64200,263168,8,1000,,LS,Failed,10879969,10880228,10879969.0,openb_pod_list_default.csv
openb-pod-2386,1000,2048,1,320,,BE,Running,10880395,10880687,10880395.0,openb_pod_list_default.csv
openb-pod-2387,11400,48128,1,1000,,LS,Running,10880711,10880795,10880746.0,openb_pod_list_default.csv
openb-pod-2388,11400,48128,1,1000,,LS,Running,10880720,10884309,10880722.0,openb_pod_list_default.csv
openb-pod-2389,15400,51200,0,0,,LS,Running,10881133,10882055,10881136.0,openb_pod_list_default.csv
openb-pod-2390,3152,5600,1,1000,,BE,Failed,10881468,10881693,10881469.0,openb_pod_list_default.csv
openb-pod-2391,4000,24576,1,1000,,LS,Succeeded,10881955,10886083,10881955.0,openb_pod_list_default.csv
openb-pod-2392,8710,41560,1,1000,,BE,Running,10882270,10882563,10882446.0,openb_pod_list_default.csv
openb-pod-2393,4000,30517,1,320,,BE,Pending,10882336,10882463,,openb_pod_list_default.csv
openb-pod-2394,15400,51200,0,0,,LS,Running,10883108,10883524,10883110.0,openb_pod_list_default.csv
openb-pod-2395,15400,51200,0,0,,LS,Running,10883153,10883228,10883155.0,openb_pod_list_default.csv
openb-pod-2396,9810,41560,1,1000,,LS,Running,10883841,10888427,10883844.0,openb_pod_list_default.csv
openb-pod-2397,12500,57344,0,0,,LS,Running,10883842,10884276,10883881.0,openb_pod_list_default.csv
openb-pod-2398,12500,57344,0,0,,LS,Running,10884040,10884579,10884073.0,openb_pod_list_default.csv
openb-pod-2399,6000,6144,1,460,,LS,Running,10885653,10888353,10885653.0,openb_pod_list_default.csv
openb-pod-2400,8200,33792,1,1000,,LS,Pending,10886016,10886021,,openb_pod_list_default.csv
openb-pod-2401,12500,57344,0,0,,LS,Running,10886109,10886905,10886144.0,openb_pod_list_default.csv
openb-pod-2402,15400,51200,0,0,,LS,Running,10886314,10886721,10886348.0,openb_pod_list_default.csv
openb-pod-2403,15400,51200,0,0,,LS,Running,10886379,10886522,10886414.0,openb_pod_list_default.csv
openb-pod-2404,15400,51200,0,0,,LS,Running,10886381,10886522,10886414.0,openb_pod_list_default.csv
openb-pod-2405,15400,51200,0,0,,LS,Running,10886384,10886521,10886419.0,openb_pod_list_default.csv
openb-pod-2406,15400,51200,0,0,,LS,Running,10887923,10888278,10887960.0,openb_pod_list_default.csv
openb-pod-2407,15400,51200,0,0,,LS,Running,10887978,10888403,10888014.0,openb_pod_list_default.csv
openb-pod-2408,15400,51200,0,0,,LS,Pending,10888085,10888128,,openb_pod_list_default.csv
openb-pod-2409,11908,47104,1,470,,LS,Running,10888814,10892905,10888884.0,openb_pod_list_default.csv
openb-pod-2410,11400,48128,1,1000,,LS,Running,10888922,10889138,10888959.0,openb_pod_list_default.csv
openb-pod-2411,11400,48128,1,1000,,LS,Running,10889170,10893033,10889204.0,openb_pod_list_default.csv
openb-pod-2412,15700,58368,1,1000,,LS,Running,10889393,10889586,10889395.0,openb_pod_list_default.csv
openb-pod-2413,4000,24576,1,1000,,LS,Succeeded,10889462,10893439,10889462.0,openb_pod_list_default.csv
openb-pod-2414,8000,30517,0,0,,BE,Running,10889885,10894827,10889886.0,openb_pod_list_default.csv
openb-pod-2415,11300,37888,1,1000,,LS,Running,10890108,10890357,10890108.0,openb_pod_list_default.csv
openb-pod-2416,6000,18432,1,460,,LS,Running,10890160,10915599,10890160.0,openb_pod_list_default.csv
openb-pod-2417,11300,37888,1,1000,,LS,Running,10890613,10891246,10890613.0,openb_pod_list_default.csv
openb-pod-2418,1000,2048,1,320,,BE,Running,10891442,10899207,10891442.0,openb_pod_list_default.csv
openb-pod-2419,11400,48128,1,1000,,LS,Running,10891859,10892981,10891861.0,openb_pod_list_default.csv
openb-pod-2420,64200,263168,8,1000,,LS,Failed,10892329,10892616,10892399.0,openb_pod_list_default.csv
openb-pod-2421,11908,47104,1,470,,LS,Running,10892398,10893156,10892400.0,openb_pod_list_default.csv
openb-pod-2422,4000,30517,1,230,,BE,Running,10893151,10895406,10893157.0,openb_pod_list_default.csv
openb-pod-2423,11400,48128,1,1000,,LS,Running,10893263,10897716,10893265.0,openb_pod_list_default.csv
openb-pod-2424,6000,16384,1,1000,,LS,Running,10893458,10896457,10893459.0,openb_pod_list_default.csv
openb-pod-2425,32000,49152,0,0,,BE,Running,10894153,10894307,10894156.0,openb_pod_list_default.csv
openb-pod-2426,32000,49152,0,0,,BE,Running,10894155,10894306,10894160.0,openb_pod_list_default.csv
openb-pod-2427,11400,48128,1,1000,,LS,Running,10894436,10894472,10894438.0,openb_pod_list_default.csv
openb-pod-2428,11400,48128,1,1000,,LS,Running,10896325,10897384,10896362.0,openb_pod_list_default.csv
openb-pod-2429,12500,57344,0,0,,LS,Running,10896562,10897091,10896564.0,openb_pod_list_default.csv
openb-pod-2430,12500,57344,0,0,,LS,Running,10896576,10897116,10896578.0,openb_pod_list_default.csv
openb-pod-2431,12500,57344,0,0,,LS,Running,10896664,10897303,10896698.0,openb_pod_list_default.csv
openb-pod-2432,12500,57344,0,0,,LS,Running,10896712,10897062,10896747.0,openb_pod_list_default.csv
openb-pod-2433,11400,48128,1,1000,,LS,Running,10897663,10897703,10897665.0,openb_pod_list_default.csv
openb-pod-2434,4000,22888,1,230,,BE,Running,10897703,10898115,10897706.0,openb_pod_list_default.csv
openb-pod-2435,11908,47104,1,1000,,BE,Pending,10899087,10899243,,openb_pod_list_default.csv
openb-pod-2436,11300,37888,1,1000,,LS,Running,10900116,10900894,10900117.0,openb_pod_list_default.csv
openb-pod-2437,11908,47104,1,1000,,BE,Pending,10900119,10900174,,openb_pod_list_default.csv
openb-pod-2438,4000,24576,1,1000,,LS,Succeeded,10900679,10904687,10900679.0,openb_pod_list_default.csv
openb-pod-2439,18708,64512,1,1000,,LS,Running,10900995,10901081,10901029.0,openb_pod_list_default.csv
openb-pod-2440,8000,30517,1,470,,BE,Running,10901323,10901473,10901424.0,openb_pod_list_default.csv
openb-pod-2441,64200,263168,8,1000,,LS,Succeeded,10902080,11077271,10902182.0,openb_pod_list_default.csv
openb-pod-2442,12000,24576,1,1000,,LS,Failed,10902158,10903714,10902158.0,openb_pod_list_default.csv
openb-pod-2443,32200,132096,4,1000,,LS,Failed,10903509,10908587,10904918.0,openb_pod_list_default.csv
openb-pod-2444,1000,2048,1,320,,BE,Running,10903578,10904395,10903579.0,openb_pod_list_default.csv
openb-pod-2445,8000,30517,1,470,,BE,Pending,10903598,10903848,,openb_pod_list_default.csv
openb-pod-2446,11400,48128,1,1000,,LS,Running,10903819,10905075,10903855.0,openb_pod_list_default.csv
openb-pod-2447,11900,77824,1,1000,,LS,Running,10904706,10905636,10904811.0,openb_pod_list_default.csv
openb-pod-2448,11900,77824,1,1000,,LS,Running,10906376,10909229,10906796.0,openb_pod_list_default.csv
openb-pod-2449,4000,15258,1,50,,BE,Running,10907668,10950678,10907676.0,openb_pod_list_default.csv
openb-pod-2450,11400,48128,1,1000,,LS,Running,10908355,10912203,10908357.0,openb_pod_list_default.csv
openb-pod-2451,11900,77824,1,1000,,LS,Running,10908430,10909099,10908677.0,openb_pod_list_default.csv
openb-pod-2452,15700,58368,1,1000,,LS,Running,10910025,10912143,10910027.0,openb_pod_list_default.csv
openb-pod-2453,15700,58368,1,1000,,LS,Pending,10910069,10910121,,openb_pod_list_default.csv
openb-pod-2454,11900,77824,1,1000,,LS,Running,10910117,10911377,10910188.0,openb_pod_list_default.csv
openb-pod-2455,11400,48128,1,1000,,LS,Running,10911416,10912271,10911418.0,openb_pod_list_default.csv
openb-pod-2456,4152,10600,1,370,,BE,Failed,10912355,10912424,10912355.0,openb_pod_list_default.csv
openb-pod-2457,11400,48128,1,1000,,LS,Running,10912401,10912623,10912403.0,openb_pod_list_default.csv
openb-pod-2458,12000,16384,1,1000,,LS,Running,10913075,10913734,10913075.0,openb_pod_list_default.csv
openb-pod-2459,11400,48128,1,1000,,LS,Pending,10913236,10913321,,openb_pod_list_default.csv
openb-pod-2460,4152,10600,1,810,,BE,Failed,10913269,10913311,10913269.0,openb_pod_list_default.csv
openb-pod-2461,4152,10600,1,810,,BE,Pending,10913329,10913330,,openb_pod_list_default.csv
openb-pod-2462,4000,30517,1,320,,BE,Running,10913375,10914899,10913443.0,openb_pod_list_default.csv
openb-pod-2463,11400,48128,1,1000,,LS,Running,10914142,10919707,10914144.0,openb_pod_list_default.csv
openb-pod-2464,4000,15258,1,160,,BE,Running,10914308,10950618,10914343.0,openb_pod_list_default.csv
openb-pod-2465,11400,48128,1,1000,,LS,Running,10914403,10915555,10914439.0,openb_pod_list_default.csv
openb-pod-2466,11900,77824,1,1000,,LS,Running,10914426,10914910,10914429.0,openb_pod_list_default.csv
openb-pod-2467,11400,48128,1,1000,,LS,Running,10914450,10915681,10914452.0,openb_pod_list_default.csv
openb-pod-2468,11400,48128,1,1000,,LS,Running,10914451,10922738,10914454.0,openb_pod_list_default.csv
openb-pod-2469,11400,48128,1,1000,,LS,Running,10914453,10919688,10914734.0,openb_pod_list_default.csv
openb-pod-2470,4152,10600,1,370,,BE,Failed,10914513,10914862,10914513.0,openb_pod_list_default.csv
openb-pod-2471,1000,2048,1,320,,BE,Running,10914526,10914839,10914526.0,openb_pod_list_default.csv
openb-pod-2472,11400,48128,1,1000,,LS,Running,10914611,10915852,10914613.0,openb_pod_list_default.csv
openb-pod-2473,4000,15258,1,160,,BE,Running,10914905,10915532,10914933.0,openb_pod_list_default.csv
openb-pod-2474,4152,10600,1,370,,BE,Failed,10915055,10917516,10915056.0,openb_pod_list_default.csv
openb-pod-2475,8000,32768,1,1000,,LS,Running,10915122,10927369,10915781.0,openb_pod_list_default.csv
openb-pod-2476,32000,49152,0,0,,BE,Running,10916574,10916726,10916580.0,openb_pod_list_default.csv
openb-pod-2477,32000,49152,0,0,,BE,Running,10917730,10917883,10917732.0,openb_pod_list_default.csv
openb-pod-2478,32000,49152,0,0,,BE,Running,10917730,10917882,10917732.0,openb_pod_list_default.csv
openb-pod-2479,15700,58368,1,1000,,LS,Running,10918348,10920602,10918351.0,openb_pod_list_default.csv
openb-pod-2480,11900,77824,1,1000,,LS,Running,10918740,10923230,10918775.0,openb_pod_list_default.csv
openb-pod-2481,11400,48128,1,1000,,LS,Pending,10919804,10919891,,openb_pod_list_default.csv
openb-pod-2482,8000,16384,1,1000,,LS,Running,10921964,10930365,10921966.0,openb_pod_list_default.csv
openb-pod-2483,4000,15258,1,320,,BE,Running,10922289,10924629,10922289.0,openb_pod_list_default.csv
openb-pod-2484,6000,22888,1,160,,BE,Running,10923202,10923914,10923202.0,openb_pod_list_default.csv
